date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
Liga Profesional  2013/2014,75,River Plate,1,0,San Lorenzo,77
Liga Profesional  2013/2014,37,Estudiantes (LP),0,0,Newells,66
Liga Profesional  2013/2014,25,Colon,1,1,Godoy Cruz,46
Liga Profesional  2013/2014,43,Gimnasia (LP),1,1,Atl Rafaela,10
Liga Profesional  2013/2014,1,All Boys,0,0,Argentinos,7
Liga Profesional  2013/2014,16,Belgrano,1,1,Estudiantes (LP),37
Liga Profesional  2013/2014,63,Lanus,1,0,Racing Club,73
Liga Profesional  2013/2014,17,Boca Juniors,2,0,Olimpo,68
Liga Profesional  2013/2014,66,Newells,4,1,Velez,94
Liga Profesional  2013/2014,8,Arsenal,0,2,Quilmes,71
Liga Profesional  2013/2014,77,San Lorenzo,2,1,Rosario Central,76
Liga Profesional  2013/2014,91,Tigre,0,0,River Plate,75
Liga Profesional  2013/2014,7,Argentinos,0,2,Lanus,63
Liga Profesional  2013/2014,25,Colon,0,0,Gimnasia (LP),43
Liga Profesional  2013/2014,37,Estudiantes (LP),0,0,Atl Rafaela,10
Liga Profesional  2013/2014,94,Velez,3,1,Belgrano,16
Liga Profesional  2013/2014,46,Godoy Cruz,1,1,San Lorenzo,77
Liga Profesional  2013/2014,68,Olimpo,1,0,Newells,66
Liga Profesional  2013/2014,75,River Plate,1,0,Arsenal,8
Liga Profesional  2013/2014,73,Racing Club,1,2,Boca Juniors,17
Liga Profesional  2013/2014,71,Quilmes,1,2,All Boys,1
Liga Profesional  2013/2014,76,Rosario Central,1,1,Tigre,91
Liga Profesional  2013/2014,10,Atl Rafaela,3,1,Velez,94
Liga Profesional  2013/2014,91,Tigre,0,0,Godoy Cruz,46
Liga Profesional  2013/2014,16,Belgrano,1,1,Olimpo,68
Liga Profesional  2013/2014,77,San Lorenzo,0,0,Colon,25
Liga Profesional  2013/2014,43,Gimnasia (LP),0,1,Estudiantes (LP),37
Liga Profesional  2013/2014,8,Arsenal,1,1,Rosario Central,76
Liga Profesional  2013/2014,66,Newells,2,0,Racing Club,73
Liga Profesional  2013/2014,17,Boca Juniors,1,1,Argentinos,7
Liga Profesional  2013/2014,1,All Boys,3,2,River Plate,75
Liga Profesional  2013/2014,63,Lanus,1,0,Quilmes,71
Liga Profesional  2013/2014,68,Olimpo,2,1,Atl Rafaela,10
Liga Profesional  2013/2014,25,Colon,1,0,Tigre,91
Liga Profesional  2013/2014,73,Racing Club,2,0,Belgrano,16
Liga Profesional  2013/2014,7,Argentinos,0,0,Newells,66
Liga Profesional  2013/2014,76,Rosario Central,2,0,All Boys,1
Liga Profesional  2013/2014,94,Velez,1,1,Estudiantes (LP),37
Liga Profesional  2013/2014,46,Godoy Cruz,2,1,Arsenal,8
Liga Profesional  2013/2014,43,Gimnasia (LP),2,1,San Lorenzo,77
Liga Profesional  2013/2014,75,River Plate,2,0,Lanus,63
Liga Profesional  2013/2014,71,Quilmes,0,0,Boca Juniors,17
Liga Profesional  2013/2014,1,All Boys,0,0,Godoy Cruz,46
Liga Profesional  2013/2014,37,Estudiantes (LP),0,0,Olimpo,68
Liga Profesional  2013/2014,16,Belgrano,0,0,Argentinos,7
Liga Profesional  2013/2014,94,Velez,5,1,Gimnasia (LP),43
Liga Profesional  2013/2014,66,Newells,1,1,Quilmes,71
Liga Profesional  2013/2014,10,Atl Rafaela,2,2,Racing Club,73
Liga Profesional  2013/2014,63,Lanus,2,1,Rosario Central,76
Liga Profesional  2013/2014,8,Arsenal,1,0,Colon,25
Liga Profesional  2013/2014,17,Boca Juniors,1,2,River Plate,75
Liga Profesional  2013/2014,91,Tigre,2,2,San Lorenzo,77
Liga Profesional  2013/2014,71,Quilmes,1,0,Belgrano,16
Liga Profesional  2013/2014,68,Olimpo,1,2,Velez,94
Liga Profesional  2013/2014,7,Argentinos,0,0,Atl Rafaela,10
Liga Profesional  2013/2014,73,Racing Club,3,3,Estudiantes (LP),37
Liga Profesional  2013/2014,46,Godoy Cruz,1,0,Lanus,63
Liga Profesional  2013/2014,25,Colon,1,0,All Boys,1
Liga Profesional  2013/2014,76,Rosario Central,2,1,Boca Juniors,17
Liga Profesional  2013/2014,75,River Plate,1,0,Newells,66
Liga Profesional  2013/2014,43,Gimnasia (LP),3,1,Tigre,91
Liga Profesional  2013/2014,77,San Lorenzo,2,0,Arsenal,8
Liga Profesional  2013/2014,63,Lanus,1,0,Colon,25
Liga Profesional  2013/2014,94,Velez,0,1,Racing Club,73
Liga Profesional  2013/2014,66,Newells,0,1,Rosario Central,76
Liga Profesional  2013/2014,10,Atl Rafaela,2,2,Quilmes,71
Liga Profesional  2013/2014,1,All Boys,1,2,San Lorenzo,77
Liga Profesional  2013/2014,8,Arsenal,0,1,Tigre,91
Liga Profesional  2013/2014,17,Boca Juniors,3,0,Godoy Cruz,46
Liga Profesional  2013/2014,16,Belgrano,2,1,River Plate,75
Liga Profesional  2013/2014,37,Estudiantes (LP),1,0,Argentinos,7
Liga Profesional  2013/2014,68,Olimpo,0,2,Gimnasia (LP),43
Liga Profesional  2013/2014,91,Tigre,2,0,All Boys,1
Liga Profesional  2013/2014,76,Rosario Central,0,0,Belgrano,16
Liga Profesional  2013/2014,71,Quilmes,1,3,Estudiantes (LP),37
Liga Profesional  2013/2014,7,Argentinos,2,1,Velez,94
Liga Profesional  2013/2014,73,Racing Club,1,1,Olimpo,68
Liga Profesional  2013/2014,77,San Lorenzo,1,4,Lanus,63
Liga Profesional  2013/2014,43,Gimnasia (LP),2,0,Arsenal,8
Liga Profesional  2013/2014,46,Godoy Cruz,0,1,Newells,66
Liga Profesional  2013/2014,75,River Plate,2,0,Atl Rafaela,10
Liga Profesional  2013/2014,25,Colon,0,0,Boca Juniors,17
Liga Profesional  2013/2014,68,Olimpo,3,0,Argentinos,7
Liga Profesional  2013/2014,94,Velez,1,3,Quilmes,71
Liga Profesional  2013/2014,10,Atl Rafaela,2,3,Rosario Central,76
Liga Profesional  2013/2014,37,Estudiantes (LP),0,0,River Plate,75
Liga Profesional  2013/2014,66,Newells,0,1,Colon,25
Liga Profesional  2013/2014,17,Boca Juniors,0,0,San Lorenzo,77
Liga Profesional  2013/2014,1,All Boys,1,1,Arsenal,8
Liga Profesional  2013/2014,16,Belgrano,1,2,Godoy Cruz,46
Liga Profesional  2013/2014,73,Racing Club,0,1,Gimnasia (LP),43
Liga Profesional  2013/2014,76,Rosario Central,0,0,Estudiantes (LP),37
Liga Profesional  2013/2014,71,Quilmes,0,1,Olimpo,68
Liga Profesional  2013/2014,77,San Lorenzo,0,0,Newells,66
Liga Profesional  2013/2014,25,Colon,0,0,Belgrano,16
Liga Profesional  2013/2014,7,Argentinos,0,1,Racing Club,73
Liga Profesional  2013/2014,8,Arsenal,3,1,Lanus,63
Liga Profesional  2013/2014,75,River Plate,1,0,Velez,94
Liga Profesional  2013/2014,91,Tigre,0,1,Boca Juniors,17
Liga Profesional  2013/2014,46,Godoy Cruz,3,0,Atl Rafaela,10
Liga Profesional  2013/2014,43,Gimnasia (LP),2,1,All Boys,1
Liga Profesional  2013/2014,66,Newells,2,1,Tigre,91
Liga Profesional  2013/2014,16,Belgrano,0,0,San Lorenzo,77
Liga Profesional  2013/2014,10,Atl Rafaela,1,1,Colon,25
Liga Profesional  2013/2014,7,Argentinos,0,2,Gimnasia (LP),43
Liga Profesional  2013/2014,94,Velez,4,1,Rosario Central,76
Liga Profesional  2013/2014,73,Racing Club,0,1,Quilmes,71
Liga Profesional  2013/2014,37,Estudiantes (LP),0,1,Godoy Cruz,46
Liga Profesional  2013/2014,63,Lanus,1,0,All Boys,1
Liga Profesional  2013/2014,17,Boca Juniors,4,2,Arsenal,8
Liga Profesional  2013/2014,68,Olimpo,1,1,River Plate,75
Liga Profesional  2013/2014,63,Lanus,0,0,Tigre,91
Liga Profesional  2013/2014,71,Quilmes,1,0,Argentinos,7
Liga Profesional  2013/2014,25,Colon,0,2,Estudiantes (LP),37
Liga Profesional  2013/2014,76,Rosario Central,0,0,Olimpo,68
Liga Profesional  2013/2014,46,Godoy Cruz,1,1,Velez,94
Liga Profesional  2013/2014,77,San Lorenzo,2,0,Atl Rafaela,10
Liga Profesional  2013/2014,8,Arsenal,3,2,Newells,66
Liga Profesional  2013/2014,43,Gimnasia (LP),0,0,Lanus,63
Liga Profesional  2013/2014,75,River Plate,3,2,Racing Club,73
Liga Profesional  2013/2014,1,All Boys,1,3,Boca Juniors,17
Liga Profesional  2013/2014,91,Tigre,2,1,Belgrano,16
Liga Profesional  2013/2014,68,Olimpo,3,1,Godoy Cruz,46
Liga Profesional  2013/2014,37,Estudiantes (LP),3,0,San Lorenzo,77
Liga Profesional  2013/2014,66,Newells,4,2,All Boys,1
Liga Profesional  2013/2014,10,Atl Rafaela,1,1,Tigre,91
Liga Profesional  2013/2014,94,Velez,2,0,Colon,25
Liga Profesional  2013/2014,73,Racing Club,0,0,Rosario Central,76
Liga Profesional  2013/2014,16,Belgrano,0,0,Arsenal,8
Liga Profesional  2013/2014,71,Quilmes,2,0,Gimnasia (LP),43
Liga Profesional  2013/2014,17,Boca Juniors,3,1,Lanus,63
Liga Profesional  2013/2014,7,Argentinos,0,2,River Plate,75
Liga Profesional  2013/2014,1,All Boys,0,0,Belgrano,16
Liga Profesional  2013/2014,76,Rosario Central,3,2,Argentinos,7
Liga Profesional  2013/2014,8,Arsenal,1,2,Atl Rafaela,10
Liga Profesional  2013/2014,25,Colon,2,1,Olimpo,68
Liga Profesional  2013/2014,46,Godoy Cruz,2,1,Racing Club,73
Liga Profesional  2013/2014,43,Gimnasia (LP),0,1,Boca Juniors,17
Liga Profesional  2013/2014,75,River Plate,5,0,Quilmes,71
Liga Profesional  2013/2014,91,Tigre,2,1,Estudiantes (LP),37
Liga Profesional  2013/2014,63,Lanus,1,1,Newells,66
Liga Profesional  2013/2014,77,San Lorenzo,2,3,Velez,94
Liga Profesional  2013/2014,25,Colon,0,1,Atl Rafaela,10
Liga Profesional  2013/2014,77,San Lorenzo,0,1,River Plate,75
Liga Profesional  2013/2014,17,Boca Juniors,1,0,Velez,94
Liga Profesional  2014,46,Godoy Cruz,3,0,Banfield,14
Liga Profesional  2014,76,Rosario Central,3,1,Quilmes,71
Liga Profesional  2014,27,Def y Justicia,1,3,Racing Club,73
Liga Profesional  2014,56,Independiente,3,0,Atl Rafaela,10
Liga Profesional  2014,17,Boca Juniors,0,1,Newells,66
Liga Profesional  2014,43,Gimnasia (LP),1,1,River Plate,75
Liga Profesional  2014,8,Arsenal,2,1,Estudiantes (LP),37
Liga Profesional  2014,91,Tigre,0,1,Velez,94
Liga Profesional  2014,63,Lanus,1,0,Belgrano,16
Liga Profesional  2014,66,Newells,1,1,Gimnasia (LP),43
Liga Profesional  2014,68,Olimpo,2,1,Tigre,91
Liga Profesional  2014,14,Banfield,2,3,Def y Justicia,27
Liga Profesional  2014,94,Velez,2,1,Arsenal,8
Liga Profesional  2014,37,Estudiantes (LP),1,0,Independiente,56
Liga Profesional  2014,73,Racing Club,2,0,San Lorenzo,77
Liga Profesional  2014,75,River Plate,2,0,Rosario Central,76
Liga Profesional  2014,16,Belgrano,0,1,Boca Juniors,17
Liga Profesional  2014,71,Quilmes,2,2,Godoy Cruz,46
Liga Profesional  2014,10,Atl Rafaela,2,1,Lanus,63
Liga Profesional  2014,8,Arsenal,1,0,Olimpo,68
Liga Profesional  2014,91,Tigre,4,0,Racing Club,73
Liga Profesional  2014,43,Gimnasia (LP),1,2,Rosario Central,76
Liga Profesional  2014,66,Newells,3,3,Belgrano,16
Liga Profesional  2014,56,Independiente,0,4,Velez,94
Liga Profesional  2014,77,San Lorenzo,0,2,Banfield,14
Liga Profesional  2014,63,Lanus,2,1,Estudiantes (LP),37
Liga Profesional  2014,27,Def y Justicia,1,1,Quilmes,71
Liga Profesional  2014,17,Boca Juniors,0,3,Atl Rafaela,10
Liga Profesional  2014,46,Godoy Cruz,0,4,River Plate,75
Liga Profesional  2014,16,Belgrano,0,0,Gimnasia (LP),43
Liga Profesional  2014,68,Olimpo,1,2,Independiente,56
Liga Profesional  2014,73,Racing Club,1,0,Arsenal,8
Liga Profesional  2014,10,Atl Rafaela,2,3,Newells,66
Liga Profesional  2014,76,Rosario Central,0,1,Godoy Cruz,46
Liga Profesional  2014,75,River Plate,3,0,Def y Justicia,27
Liga Profesional  2014,37,Estudiantes (LP),3,1,Boca Juniors,17
Liga Profesional  2014,14,Banfield,1,0,Tigre,91
Liga Profesional  2014,94,Velez,1,0,Lanus,63
Liga Profesional  2014,71,Quilmes,0,3,San Lorenzo,77
Liga Profesional  2014,43,Gimnasia (LP),2,0,Godoy Cruz,46
Liga Profesional  2014,27,Def y Justicia,1,3,Rosario Central,76
Liga Profesional  2014,66,Newells,1,0,Estudiantes (LP),37
Liga Profesional  2014,16,Belgrano,3,0,Atl Rafaela,10
Liga Profesional  2014,56,Independiente,2,1,Racing Club,73
Liga Profesional  2014,17,Boca Juniors,3,1,Velez,94
Liga Profesional  2014,77,San Lorenzo,1,3,River Plate,75
Liga Profesional  2014,63,Lanus,1,1,Olimpo,68
Liga Profesional  2014,8,Arsenal,1,0,Banfield,14
Liga Profesional  2014,91,Tigre,0,0,Quilmes,71
Liga Profesional  2014,10,Atl Rafaela,2,0,Gimnasia (LP),43
Liga Profesional  2014,94,Velez,0,0,Newells,66
Liga Profesional  2014,37,Estudiantes (LP),3,1,Belgrano,16
Liga Profesional  2014,14,Banfield,0,1,Independiente,56
Liga Profesional  2014,76,Rosario Central,1,1,San Lorenzo,77
Liga Profesional  2014,46,Godoy Cruz,1,1,Def y Justicia,27
Liga Profesional  2014,73,Racing Club,1,3,Lanus,63
Liga Profesional  2014,75,River Plate,2,0,Tigre,91
Liga Profesional  2014,68,Olimpo,0,1,Boca Juniors,17
Liga Profesional  2014,71,Quilmes,4,0,Arsenal,8
Liga Profesional  2014,43,Gimnasia (LP),0,3,Def y Justicia,27
Liga Profesional  2014,77,San Lorenzo,2,1,Godoy Cruz,46
Liga Profesional  2014,91,Tigre,4,1,Rosario Central,76
Liga Profesional  2014,10,Atl Rafaela,1,0,Estudiantes (LP),37
Liga Profesional  2014,56,Independiente,5,3,Quilmes,71
Liga Profesional  2014,63,Lanus,1,0,Banfield,14
Liga Profesional  2014,16,Belgrano,1,0,Velez,94
Liga Profesional  2014,66,Newells,1,0,Olimpo,68
Liga Profesional  2014,71,Quilmes,0,2,Lanus,63
Liga Profesional  2014,37,Estudiantes (LP),0,0,Gimnasia (LP),43
Liga Profesional  2014,68,Olimpo,1,0,Belgrano,16
Liga Profesional  2014,94,Velez,0,0,Atl Rafaela,10
Liga Profesional  2014,76,Rosario Central,3,1,Arsenal,8
Liga Profesional  2014,14,Banfield,1,1,Boca Juniors,17
Liga Profesional  2014,75,River Plate,4,1,Independiente,56
Liga Profesional  2014,27,Def y Justicia,1,3,San Lorenzo,77
Liga Profesional  2014,73,Racing Club,1,1,Newells,66
Liga Profesional  2014,17,Boca Juniors,1,2,Racing Club,73
Liga Profesional  2014,8,Arsenal,1,1,River Plate,75
Liga Profesional  2014,37,Estudiantes (LP),3,2,Velez,94
Liga Profesional  2014,10,Atl Rafaela,0,0,Olimpo,68
Liga Profesional  2014,56,Independiente,2,0,Rosario Central,76
Liga Profesional  2014,77,San Lorenzo,0,2,Gimnasia (LP),43
Liga Profesional  2014,91,Tigre,2,1,Def y Justicia,27
Liga Profesional  2014,16,Belgrano,1,4,Racing Club,73
Liga Profesional  2014,17,Boca Juniors,1,0,Quilmes,71
Liga Profesional  2014,63,Lanus,1,1,River Plate,75
Liga Profesional  2014,8,Arsenal,3,0,Godoy Cruz,46
Liga Profesional  2014,66,Newells,0,3,Banfield,14
Liga Profesional  2014,77,San Lorenzo,2,0,Olimpo,68
Liga Profesional  2014,43,Gimnasia (LP),2,0,Velez,94
Liga Profesional  2014,14,Banfield,2,2,Belgrano,16
Liga Profesional  2014,77,San Lorenzo,0,2,Tigre,91
Liga Profesional  2014,27,Def y Justicia,2,1,Arsenal,8
Liga Profesional  2014,68,Olimpo,1,2,Estudiantes (LP),37
Liga Profesional  2014,71,Quilmes,1,1,Newells,66
Liga Profesional  2014,75,River Plate,1,1,Boca Juniors,17
Liga Profesional  2014,73,Racing Club,0,2,Atl Rafaela,10
Liga Profesional  2014,76,Rosario Central,1,2,Lanus,63
Liga Profesional  2014,46,Godoy Cruz,2,2,Independiente,56
Liga Profesional  2014,91,Tigre,1,0,Gimnasia (LP),43
Liga Profesional  2014,63,Lanus,3,3,Godoy Cruz,46
Liga Profesional  2014,94,Velez,4,1,Olimpo,68
Liga Profesional  2014,16,Belgrano,1,1,Quilmes,71
Liga Profesional  2014,37,Estudiantes (LP),0,4,Racing Club,73
Liga Profesional  2014,10,Atl Rafaela,2,2,Banfield,14
Liga Profesional  2014,56,Independiente,1,1,Def y Justicia,27
Liga Profesional  2014,17,Boca Juniors,2,1,Rosario Central,76
Liga Profesional  2014,66,Newells,0,1,River Plate,75
Liga Profesional  2014,8,Arsenal,0,0,San Lorenzo,77
Liga Profesional  2014,46,Godoy Cruz,4,3,Tigre,91
Liga Profesional  2014,43,Gimnasia (LP),0,0,Olimpo,68
Liga Profesional  2014,71,Quilmes,0,0,Atl Rafaela,10
Liga Profesional  2014,14,Banfield,1,1,Estudiantes (LP),37
Liga Profesional  2014,77,San Lorenzo,1,2,Independiente,56
Liga Profesional  2014,27,Def y Justicia,1,2,Lanus,63
Liga Profesional  2014,76,Rosario Central,2,0,Newells,66
Liga Profesional  2014,73,Racing Club,2,0,Velez,94
Liga Profesional  2014,75,River Plate,3,0,Belgrano,16
Liga Profesional  2014,46,Godoy Cruz,2,3,Boca Juniors,17
Liga Profesional  2014,91,Tigre,1,1,Arsenal,8
Liga Profesional  2014,16,Belgrano,1,0,Rosario Central,76
Liga Profesional  2014,56,Independiente,3,1,Tigre,91
Liga Profesional  2014,94,Velez,1,0,Banfield,14
Liga Profesional  2014,66,Newells,2,2,Godoy Cruz,46
Liga Profesional  2014,68,Olimpo,1,1,Racing Club,73
Liga Profesional  2014,37,Estudiantes (LP),1,0,Quilmes,71
Liga Profesional  2014,63,Lanus,1,0,San Lorenzo,77
Liga Profesional  2014,17,Boca Juniors,2,0,Def y Justicia,27
Liga Profesional  2014,10,Atl Rafaela,1,2,River Plate,75
Liga Profesional  2014,8,Arsenal,1,0,Gimnasia (LP),43
Liga Profesional  2014,14,Banfield,3,0,Olimpo,68
Liga Profesional  2014,46,Godoy Cruz,1,3,Belgrano,16
Liga Profesional  2014,43,Gimnasia (LP),0,1,Racing Club,73
Liga Profesional  2014,71,Quilmes,2,1,Velez,94
Liga Profesional  2014,76,Rosario Central,0,2,Atl Rafaela,10
Liga Profesional  2014,77,San Lorenzo,2,0,Boca Juniors,17
Liga Profesional  2014,63,Lanus,3,2,Arsenal,8
Liga Profesional  2014,10,Atl Rafaela,3,4,Godoy Cruz,46
Liga Profesional  2014,68,Olimpo,2,1,Quilmes,71
Liga Profesional  2014,16,Belgrano,3,0,Def y Justicia,27
Liga Profesional  2014,56,Independiente,0,1,Gimnasia (LP),43
Liga Profesional  2014,37,Estudiantes (LP),1,0,Rosario Central,76
Liga Profesional  2014,73,Racing Club,1,0,Banfield,14
Liga Profesional  2014,17,Boca Juniors,2,0,Tigre,91
Liga Profesional  2014,94,Velez,1,1,River Plate,75
Liga Profesional  2014,66,Newells,3,1,San Lorenzo,77
Liga Profesional  2014,91,Tigre,3,0,Lanus,63
Liga Profesional  2014,75,River Plate,0,1,Estudiantes (LP),37
Liga Profesional  2014,8,Arsenal,1,1,Independiente,56
Liga Profesional  2014,27,Def y Justicia,2,1,Atl Rafaela,10
Liga Profesional  2014,76,Rosario Central,0,0,Velez,94
Liga Profesional  2014,43,Gimnasia (LP),1,1,Banfield,14
Liga Profesional  2014,77,San Lorenzo,4,0,Belgrano,16
Liga Profesional  2014,71,Quilmes,0,1,Racing Club,73
Liga Profesional  2014,46,Godoy Cruz,1,1,Estudiantes (LP),37
Liga Profesional  2014,91,Tigre,1,2,Newells,66
Liga Profesional  2014,75,River Plate,1,1,Olimpo,68
Liga Profesional  2014,8,Arsenal,1,1,Boca Juniors,17
Liga Profesional  2014,56,Independiente,4,1,Lanus,63
Liga Profesional  2014,27,Def y Justicia,1,0,Newells,66
Liga Profesional  2014,14,Banfield,3,1,Quilmes,71
Liga Profesional  2014,10,Atl Rafaela,2,0,San Lorenzo,77
Liga Profesional  2014,68,Olimpo,1,1,Rosario Central,76
Liga Profesional  2014,94,Velez,1,4,Godoy Cruz,46
Liga Profesional  2014,63,Lanus,2,0,Gimnasia (LP),43
Liga Profesional  2014,16,Belgrano,1,2,Tigre,91
Liga Profesional  2014,37,Estudiantes (LP),0,0,Def y Justicia,27
Liga Profesional  2014,17,Boca Juniors,3,1,Independiente,56
Liga Profesional  2014,73,Racing Club,1,0,River Plate,75
Liga Profesional  2014,66,Newells,2,4,Arsenal,8
Liga Profesional  2014,43,Gimnasia (LP),3,0,Quilmes,71
Liga Profesional  2014,27,Def y Justicia,0,2,Velez,94
Liga Profesional  2014,77,San Lorenzo,4,0,Estudiantes (LP),37
Liga Profesional  2014,56,Independiente,1,0,Newells,66
Liga Profesional  2014,76,Rosario Central,0,3,Racing Club,73
Liga Profesional  2014,91,Tigre,3,1,Atl Rafaela,10
Liga Profesional  2014,75,River Plate,3,2,Banfield,14
Liga Profesional  2014,63,Lanus,2,2,Boca Juniors,17
Liga Profesional  2014,46,Godoy Cruz,0,3,Olimpo,68
Liga Profesional  2014,8,Arsenal,0,2,Belgrano,16
Liga Profesional  2014,37,Estudiantes (LP),4,2,Tigre,91
Liga Profesional  2014,94,Velez,0,2,San Lorenzo,77
Liga Profesional  2014,10,Atl Rafaela,1,6,Arsenal,8
Liga Profesional  2014,14,Banfield,2,3,Rosario Central,76
Liga Profesional  2014,68,Olimpo,0,0,Def y Justicia,27
Liga Profesional  2014,16,Belgrano,4,0,Independiente,56
Liga Profesional  2014,66,Newells,0,0,Lanus,63
Liga Profesional  2014,17,Boca Juniors,0,2,Gimnasia (LP),43
Liga Profesional  2014,71,Quilmes,0,1,River Plate,75
Liga Profesional  2014,73,Racing Club,1,0,Godoy Cruz,46
Liga Profesional  2015,94,Velez,2,0,Aldosivi,0
Liga Profesional  2015,73,Racing Club,0,1,Rosario Central,76
Liga Profesional  2015,43,Gimnasia (LP),0,1,Def y Justicia,27
Liga Profesional  2015,77,San Lorenzo,2,0,Colon,25
Liga Profesional  2015,46,Godoy Cruz,1,1,San Martin (SJ),80
Liga Profesional  2015,66,Newells,2,3,Independiente,56
Liga Profesional  2015,14,Banfield,0,1,Temperley,90
Liga Profesional  2015,26,Crucero (M),0,0,Tigre,91
Liga Profesional  2015,71,Quilmes,0,1,Lanus,63
Liga Profesional  2015,93,Union,1,0,Huracan,48
Liga Profesional  2015,17,Boca Juniors,3,1,Olimpo,68
Liga Profesional  2015,7,Argentinos,2,0,Atl Rafaela,10
Liga Profesional  2015,84,Sarmiento (J),1,4,River Plate,75
Liga Profesional  2015,8,Arsenal,0,1,Estudiantes (LP),37
Liga Profesional  2015,16,Belgrano,3,1,Nueva Chicago,67
Liga Profesional  2015,10,Atl Rafaela,1,4,Banfield,14
Liga Profesional  2015,48,Huracan,1,0,Arsenal,8
Liga Profesional  2015,37,Estudiantes (LP),2,1,Godoy Cruz,46
Liga Profesional  2015,76,Rosario Central,2,1,Tigre,91
Liga Profesional  2015,68,Olimpo,0,0,Racing Club,73
Liga Profesional  2015,94,Velez,2,1,Crucero (M),26
Liga Profesional  2015,80,San Martin (SJ),1,1,Gimnasia (LP),43
Liga Profesional  2015,0,Aldosivi,0,1,Newells,66
Liga Profesional  2015,56,Independiente,1,1,Sarmiento (J),84
Liga Profesional  2015,67,Nueva Chicago,2,2,Union,93
Liga Profesional  2015,75,River Plate,2,2,Quilmes,71
Liga Profesional  2015,25,Colon,1,1,Argentinos,7
Liga Profesional  2015,90,Temperley,0,2,Boca Juniors,17
Liga Profesional  2015,63,Lanus,0,0,Belgrano,16
Liga Profesional  2015,27,Def y Justicia,1,2,San Lorenzo,77
Liga Profesional  2015,8,Arsenal,1,1,Nueva Chicago,67
Liga Profesional  2015,46,Godoy Cruz,2,1,Huracan,48
Liga Profesional  2015,91,Tigre,1,0,Olimpo,68
Liga Profesional  2015,26,Crucero (M),0,1,Rosario Central,76
Liga Profesional  2015,93,Union,1,1,Lanus,63
Liga Profesional  2015,71,Quilmes,1,2,Independiente,56
Liga Profesional  2015,77,San Lorenzo,1,2,San Martin (SJ),80
Liga Profesional  2015,43,Gimnasia (LP),1,3,Estudiantes (LP),37
Liga Profesional  2015,17,Boca Juniors,1,0,Atl Rafaela,10
Liga Profesional  2015,7,Argentinos,1,0,Def y Justicia,27
Liga Profesional  2015,73,Racing Club,2,1,Temperley,90
Liga Profesional  2015,16,Belgrano,1,2,River Plate,75
Liga Profesional  2015,84,Sarmiento (J),2,2,Aldosivi,0
Liga Profesional  2015,14,Banfield,0,0,Colon,25
Liga Profesional  2015,66,Newells,0,0,Velez,94
Liga Profesional  2015,48,Huracan,1,1,Gimnasia (LP),43
Liga Profesional  2015,10,Atl Rafaela,1,1,Racing Club,73
Liga Profesional  2015,67,Nueva Chicago,0,2,Godoy Cruz,46
Liga Profesional  2015,68,Olimpo,1,3,Rosario Central,76
Liga Profesional  2015,0,Aldosivi,1,1,Quilmes,71
Liga Profesional  2015,56,Independiente,1,2,Belgrano,16
Liga Profesional  2015,66,Newells,2,0,Crucero (M),26
Liga Profesional  2015,27,Def y Justicia,1,0,Banfield,14
Liga Profesional  2015,63,Lanus,0,0,Arsenal,8
Liga Profesional  2015,94,Velez,1,1,Sarmiento (J),84
Liga Profesional  2015,75,River Plate,2,2,Union,93
Liga Profesional  2015,80,San Martin (SJ),0,0,Argentinos,7
Liga Profesional  2015,25,Colon,1,1,Boca Juniors,17
Liga Profesional  2015,90,Temperley,1,1,Tigre,91
Liga Profesional  2015,37,Estudiantes (LP),0,2,San Lorenzo,77
Liga Profesional  2015,26,Crucero (M),0,0,Olimpo,68
Liga Profesional  2015,73,Racing Club,4,1,Colon,25
Liga Profesional  2015,14,Banfield,3,2,San Martin (SJ),80
Liga Profesional  2015,17,Boca Juniors,2,1,Def y Justicia,27
Liga Profesional  2015,93,Union,1,1,Independiente,56
Liga Profesional  2015,84,Sarmiento (J),1,2,Newells,66
Liga Profesional  2015,71,Quilmes,2,1,Velez,94
Liga Profesional  2015,7,Argentinos,2,2,Estudiantes (LP),37
Liga Profesional  2015,77,San Lorenzo,3,1,Huracan,48
Liga Profesional  2015,91,Tigre,2,1,Atl Rafaela,10
Liga Profesional  2015,46,Godoy Cruz,1,5,Lanus,63
Liga Profesional  2015,76,Rosario Central,1,0,Temperley,90
Liga Profesional  2015,16,Belgrano,0,1,Aldosivi,0
Liga Profesional  2015,8,Arsenal,3,3,River Plate,75
Liga Profesional  2015,43,Gimnasia (LP),2,1,Nueva Chicago,67
Liga Profesional  2015,66,Newells,1,1,Quilmes,71
Liga Profesional  2015,63,Lanus,2,0,Gimnasia (LP),43
Liga Profesional  2015,25,Colon,0,1,Tigre,91
Liga Profesional  2015,94,Velez,1,2,Belgrano,16
Liga Profesional  2015,56,Independiente,4,0,Arsenal,8
Liga Profesional  2015,48,Huracan,4,0,Argentinos,7
Liga Profesional  2015,84,Sarmiento (J),2,1,Crucero (M),26
Liga Profesional  2015,10,Atl Rafaela,1,1,Rosario Central,76
Liga Profesional  2015,27,Def y Justicia,1,1,Racing Club,73
Liga Profesional  2015,37,Estudiantes (LP),1,2,Banfield,14
Liga Profesional  2015,75,River Plate,1,0,Godoy Cruz,46
